2016-09-04 21:30:18,320 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-04 21:30:18,321 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Dropbox\Dropbox\Java-Rep-New\Andrey\pricer\src\test\resources
2016-09-04 21:32:51,659 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-04 21:32:51,660 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-04 21:32:51,661 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-04 21:32:51,661 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Dropbox\Dropbox\Java-Rep-New\Andrey\pricer\src\test\resources
2016-09-04 21:41:02,874 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-04 21:41:02,875 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2016-09-04 21:41:02,877 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-04 21:41:02,877 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Dropbox\Dropbox\Java-Rep-New\Andrey\pricer\src\test\resources
2016-09-07 08:54:18,671 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-07 08:54:18,757 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2016-09-07 08:54:18,764 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-07 08:54:18,765 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Dropbox\Dropbox\Java-Rep-New\Andrey\pricer\src\test\resources
2016-09-07 08:54:43,662 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-07 08:54:43,667 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2016-09-07 08:54:43,670 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-07 08:54:43,670 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Dropbox\Dropbox\Java-Rep-New\Andrey\pricer\src\test\resources
2016-09-07 08:54:47,340 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-07 08:54:47,341 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2016-09-07 08:54:47,342 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-07 08:54:47,342 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Dropbox\Dropbox\Java-Rep-New\Andrey\pricer\src\test\resources
2016-09-07 09:05:08,226 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-07 09:05:08,228 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
